universidad,carrera,fecha_de_inscripcion,nombre,sexo,fecha_nacimiento,localidad,direccion,email
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,04-Nov-20,TIMOTHY_GARZA,M,27-Jul-68,EST_JAUREGUI_VA_FLANDRIA,"8011_VALENZUELA_MANOR_SUITE_448
NORTH_ROBERTMOUTH,_WI_67767",BOYDSTEPHANIE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,25-Sep-20,CARL_DAVIS,M,01-Jun-99,PLOMER,"UNIT_1564_BOX_1366
DPO_AA_23149",PFAULKNER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,08-Jan-21,SUSAN_MITCHELL,F,08-Jun-92,BARADERO,"93852_WRIGHT_ROAD_APT._871
SOUTH_DAVIDBURY,_KS_81383",SULLIVANNATHAN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_MECÁNICA,24-Oct-20,RONALD_MILLER,M,02-Jul-83,BOWEN,"062_RICE_CAUSEWAY
EAST_GREGORYVIEW,_FL_27264",LSHEA@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,23-Sep-20,RICHARD_WOODS,M,31-May-63,ALTO_DE_LA_LEÑA,"66067_MATTHEW_FOREST
NORTH_AMYTON,_AL_67752",GARDNERSHAWN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,02-Oct-20,JUAN_SUAREZ,M,10-Sep-38,25_DE_MAYO,"519_ERIN_VIADUCT_APT._454
LAKE_MICHAELFORT,_AZ_60347",DAVID03@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,15-Oct-20,JARED_MCDOWELL,M,25-Mar-68,BERNAL_ESTE,"339_MARGARET_ESTATES
ANDREWVILLE,_AK_12011",FRIDDLE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,27-Oct-20,CRYSTAL_MORENO,F,01-Aug-32,ADOLFO_VAN_PRAET,"9407_SAMANTHA_FORD
EAST_SCOTT,_MS_91475",MARVIN11@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_AMBIENTALES,17-Sep-20,ABIGAIL_LOPEZ,F,11-Jan-70,ALTO_DEL_PUESTO,"009_PATRICK_PLAZA_SUITE_150
EAST_SANDRA,_UT_12119",CROBERTS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,25-Dec-20,ZACHARY_COOK,M,26-Jan-92,PLANCHADA_BANDERITA,"PSC_8737,_BOX_7236
APO_AE_54612",RCLARK@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,31-Oct-20,MONICA_GRAVES,F,06-Dec-81,BARRANCAS,"6706_SCOTT_UNIONS_APT._445
SOUTH_HALEYBURY,_NY_11855",GRIFFITHMOLLY@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,10-Dec-20,MRS._ANGELA_BARAJAS_MD,F,28-Oct-40,GOBERNADOR_DUVAL,"3733_BUTLER_FIELDS
SOUTH_MATTHEWLAND,_IL_59467",JOSEPH59@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,21-Dec-20,SHANNON_MEYERS,F,16-Oct-17,CHICHAGASTA,"69286_JUAN_PIKE_SUITE_711
MALIKSHIRE,_MD_30388",PAYNEJESSE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,20-Oct-20,STEPHANIE_CARTER,F,30-Aug-50,GLEW,"91659_MARIAH_STREAM
SARAHHAVEN,_MO_90464",FREDERICK56@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,17-Nov-20,TIMOTHY_KELLEY,M,04-Aug-53,BARLETT,"5106_CRYSTAL_COURTS
NORTH_JANEBURY,_MT_80056",DAWN07@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,03-Sep-20,DALTON_SMITH,M,17-Apr-79,BARRIO_LA_LUISA,"4854_PEREZ_SQUARES
DAVISMOUTH,_WY_21716",WILLIAMSMARIO@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,28-Sep-20,JESSICA_ANDERSON,F,15-Jan-14,ALSINA,"701_CASEY_SPUR_SUITE_823
LAKE_JENNIFERFURT,_NH_27349",MARIO35@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,11-Dec-20,STEVEN_HANSON,M,21-Sep-94,ARROYO_CAHUNCO,"22217_SANCHEZ_SQUARES
JOHNSTONVIEW,_NY_15560",PATRICK96@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,23-Oct-20,RHONDA_GARNER,F,12-Dec-53,MERCADO_CENTRAL,"62116_ROBINSON_LOAF_SUITE_169
EAST_CHARLESTON,_TN_43445",KKRAUSE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,27-Sep-20,TRACY_WATSON,F,25-Nov-11,ATUEL_SUD,"USCGC_MCKINNEY
FPO_AE_51893",QDAVIS@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,AGRONOMÍA,24-Dec-20,ARIEL_BARRETT,F,15-Apr-15,AGUA_AMARILLA_LA_HOYADA,"846_RYAN_PLAZA
CASSIDYTOWN,_NC_50657",CARLSONSARAH@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,07-Sep-20,ROBIN_MILLER,F,29-Aug-58,ABRA_PAMPA,"658_MARTINEZ_PLAZA
WEST_ROBERTBOROUGH,_TX_99486",THOMASKIDD@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,13-Jan-21,MARTHA_BECK,F,11-Sep-19,AGUAPEY,"26801_VICTORIA_AVENUE
JONESLAND,_AR_54644",RUSHROBERT@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,18-Jan-21,TAYLOR_GARDNER,F,19-Sep-33,ANTA,"306_PERKINS_HILL
NORTH_LESLIEFORT,_TX_94782",HARRISONDAVID@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,19-Dec-20,BRIAN_MORGAN,M,13-Mar-15,CAPIHUAS,"1505_KING_SUMMIT
NEW_CHLOE,_TX_72988",HANSENMICHELLE@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_EN_INFORMÁTICA,22-Nov-20,DAVID_OROZCO,M,24-Apr-01,LOS_GAUCHOS,"35213_RIVERA_RAPIDS
PORT_SARAH,_NV_02673",JAMES33@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,14-Oct-20,PATRICIA_MARTIN,F,02-Oct-61,CARRO_QUEMADO,"11105_JOHNSON_WALL
WEST_TRAVISBURY,_SD_72505",BELLDAVID@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,08-Dec-20,DEBRA_SUMMERS,F,20-Aug-91,ACHERAL,"0472_LAURA_SUMMIT_SUITE_481
AARONPORT,_CT_26449",TANYA33@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,13-Nov-20,APRIL_BEST,F,15-Sep-03,CARRIZALES,"361_ROMAN_LOAF
STEPHENSBERG,_CA_53428",JONATHONRHODES@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,02-Oct-20,DR._CHRISTOPHER_NELSON_MD,M,23-Jan-17,GRACIARENA,"0797_DANIEL_RIDGE
NEW_DAVETON,_IN_20026",BONDROBERT@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,03-Nov-20,WAYNE_SNYDER,M,24-Aug-47,AGUA_CERCADA,"4578_EARL_MOUNTAIN
PORT_ANDREW,_LA_56175",CHRISTIANWILLIAMS@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,11-Oct-20,CHRISTOPHER_THOMAS,M,03-Oct-23,COLONIA_CORONEL_DORREGO,"491_ARTHUR_ORCHARD
ROBINSONSHIRE,_WY_42466",JACOBSOLIVIA@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,02-Nov-20,DEBRA_DICKSON,F,13-Dec-51,BALNEARIO_CHAPALCO,"353_MOLLY_LOAF_SUITE_512
LUCASFURT,_CT_60893",BRIANMORGAN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,30-Dec-20,MATTHEW_GRAVES,M,09-Jul-34,CAMET,"2507_MARTINEZ_CAUSEWAY_APT._737
CHRISTOPHERBURY,_OR_92784",XMEDINA@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,25-Jan-21,FAITH_JOHNSON,F,22-Apr-97,EL_TROPEZON,"USS_CHAVEZ
FPO_AA_31017",ADAMSKATELYN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,16-Jan-21,DIANA_PECK,F,21-Jul-11,AVELLANEDA,"7423_TROY_ESTATE
SOUTH_BRIANSIDE,_AR_88380",EMILY59@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,24-Dec-20,STEVEN_HUGHES,M,22-May-89,9_DE_JULIO,"0918_DARRELL_MALL
EAST_ERIKASIDE,_DC_21700",RUSSELLGLOVER@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,20-Sep-20,BRITTANY_HILL,F,07-Sep-36,BORDENAVE,"40872_JOSHUA_BROOK_APT._965
EAST_KRISTINA,_MT_81836",AMANDA79@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ACTUARIO_,29-Oct-20,BENJAMIN_CROSS,M,10-Feb-95,ARROYO_ALELI,"11746_WATKINS_MISSION_APT._540
ESTESFORT,_FL_81031",ARTHURHANSON@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_ANTROPOLÓGICAS,05-Sep-20,PAUL_WALTER,M,18-Feb-73,CORTINES,"UNIT_4706_BOX_2308
DPO_AP_69194",KSALAZAR@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,09-Nov-20,CHARLES_DOYLE,M,04-Aug-71,CARANDAITI,"42685_NUNEZ_PARKWAY
VILLARREALTOWN,_IA_27067",ERICBROWN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,17-Nov-20,MIKE_GILES,M,08-Mar-17,AMBAS_PUNTILLAS,"8262_COWAN_ISLANDS
SOUTH_MELINDA,_MN_90574",KATELYNTAYLOR@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_GEOLÓGICAS,24-Dec-20,CYNTHIA_JONES,F,14-Nov-75,CRISPI,"83356_ANTHONY_HIGHWAY_SUITE_916
HOOVERFURT,_PA_30774",GESPINOZA@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,15-Nov-20,DENNIS_KENNEDY,M,07-Sep-41,PAGANCILLO,"1298_NATHAN_ROW_APT._647
SOUTH_LINDSAYBOROUGH,_OR_56282",RIGGSAMANDA@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,25-Sep-20,BETH_SMITH,F,23-Jun-66,AMALIA,"PSC_1605,_BOX_2741
APO_AP_25367",AWATKINS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,BIOQUÍMICA,25-Sep-20,ROBERT_NGUYEN,M,08-Jun-19,CHANILAO,"638_TRACY_RAMP_SUITE_581
ROBERTMOUTH,_NC_80442",JONESMICHAEL@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,04-Sep-20,CATHERINE_OCHOA,F,22-Oct-21,BAJO_GUAZU,"28797_STEPHANIE_RIDGE
JOSEPHCHESTER,_SC_71583",JESSICAPHILLIPS@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,14-Oct-20,JONATHON_CASEY,M,07-May-06,CARLOS_TEJEDOR,"PSC_8167,_BOX_4520
APO_AA_33153",IWILLIAMS@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,22-Nov-20,MARY_GONZALES,F,10-Jul-20,ABIPONES,"557_BAKER_PORTS
NEW_RANDYLAND,_NE_27633",HAWKINSMARGARET@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,28-Jan-21,LESLIE_RICE,F,30-Aug-65,ARROYO_PELON,"762_GARRETT_MOUNTAIN
KIMVIEW,_RI_11597",COLECHLOE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,28-Jan-21,BRENT_FISHER,M,23-Jun-94,FUNKE,"47654_RAY_AVENUE
LAKE_DONALDTON,_UT_25897",AMARTINEZ@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_SOCIOLOGÍA_,18-Oct-20,CHRISTINA_MILLER,F,21-Nov-81,APEADERO_GUANACACHE,"68972_JEREMY_BURGS_SUITE_410
ZACHARYTON,_IN_12072",EVANFRANKLIN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_KINESIOLOGÍA_Y_FISIATRÍA,03-Oct-20,STEPHANIE_THOMPSON,F,02-Jan-60,ALTO_NUESTRA_SEÑORA_DEL_VALLE,"563_HENRY_ESTATE_SUITE_784
SOUTH_MICHELLEHAVEN,_PA_16170",BHUGHES@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,26-Jan-21,PETER_KNIGHT,M,06-Aug-46,ACHUPALLAS,"322_ELIZABETH_LOOP
JENNIFERVILLE,_KY_96684",BOBBYSIMS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_TERAPIA_OCUPACIONAL,03-Dec-20,LAUREN_MILLER,F,09-Sep-56,CALLE_LARGA_VIEJA,"2160_THOMAS_CENTER
LAKE_JASONBERG,_VA_31099",STEWARTASHLEY@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,16-Dec-20,AMY_HARRINGTON,F,07-Jun-16,COLONIA_BELLA_ITALIA,"666_GONZALEZ_CLIFFS
WEST_JOHN,_NC_18957",MMURPHY@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,13-Nov-20,MARILYN_WRIGHT,F,05-Feb-55,ALLEN,"6230_KAYLA_WALL_SUITE_616
NORTH_KATHLEEN,_NM_85008",QNGUYEN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,22-Dec-20,NANCY_CRUZ,F,02-Jun-35,ARROYO_DEL_REY,"99095_BROWN_CENTER
SOUTH_SAMANTHA,_NE_58712",RYAN24@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,01-Nov-20,DANIEL_CORTEZ,M,29-Apr-96,CAMPO_GIMENEZ,"56522_CHARLES_INLET
KATHLEENTOWN,_GA_13492",HOWELLKAREN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,07-Sep-20,DR._ALICIA_DAVIS_DDS,F,31-Aug-21,ABRA,"100_CALEB_COURTS
RENEEVIEW,_KY_96013",JUANMOLINA@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,10-Sep-20,JEFFERY_MYERS,M,12-May-23,BERISSO,"28656_BETHANY_FLATS_APT._252
AGUILARSTAD,_LA_94554",MATTHEWMAYO@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,30-Dec-20,AMY_DUDLEY,F,15-Oct-60,CAÑADA_SECA,"10549_SANCHEZ_VIEW_SUITE_522
JANICEVILLE,_RI_68598",CRUZLISA@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ARTES,19-Sep-20,MARK_CAMPBELL,M,30-Nov-73,GENERAL_RODRIGUEZ,"82150_PENNINGTON_HAVEN_APT._254
MORTONTOWN,_NJ_09314",WELCHYVONNE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,17-Jan-21,ANDREW_DAVIS,M,26-May-39,BUENA_ESPERANZA,"17756_ANTHONY_PARK
GABRIELLEBERG,_NC_06659",ALEXANDRAHICKMAN@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,28-Dec-20,TODD_BERNARD,M,06-Aug-50,OCHO_VADOS,"801_LOPEZ_COURTS_APT._281
MURPHYBURGH,_WI_98681",ZSHAW@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,20-Jan-21,REBECCA_GREEN,F,23-Apr-21,ESTACION_DE_ZOOTECNIA_B,"5855_VAUGHN_SQUARES
PORT_DANIEL,_AR_32419",JASMINE34@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,26-Sep-20,DANIELLE_VASQUEZ,F,27-Dec-00,AGUA_NEGRA,"9393_AVILA_MISSION_APT._750
NEW_JUSTIN,_DE_25737",DANABROWN@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,05-Oct-20,ANITA_GARRETT,F,08-Jul-63,EL_ZORRO,"60677_PHILLIPS_TERRACE
KATRINABURY,_GA_24993",MORROWROBIN@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_MUSICOTERAPIA,06-Oct-20,RACHEL_LEBLANC,F,05-Nov-78,LA_CHINACA,"16500_WEST_LAKE
RYANSTAD,_CT_16354",KGARRETT@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,ARQUITECTURA,12-Sep-20,GLORIA_OSBORNE,F,19-May-84,CAMPO_QUIÑONES,"22221_CORDOVA_HARBORS
LAKE_VICTORIATOWN,_WY_19834",POWELLANDREW@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,23-Dec-20,KIMBERLY_SMITH,F,20-Jul-96,CAILOMUTA,"7985_SMITH_MOUNTAIN_APT._566
LAKE_JOSEPHBERG,_CO_23492",JPARKER@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,INGENIERÍA_ELECTRÓNICA,23-Nov-20,DONALD_MARTIN,M,30-Sep-51,HUANQUEROS,"071_JACKSON_RAMP
BAKERHAVEN,_NM_35948",DANIELHILL@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_EDUCACIÓN_,21-Oct-20,WILLIAM_NORRIS,M,05-Aug-28,12_DE_OCTUBRE,"082_REEVES_ROADS
WEST_MACKENZIESIDE,_TN_85779",OHOLMES@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,27-Oct-20,STEVEN_SOLIS,M,27-Mar-29,9_DE_JULIO_KILOMETRO_20,"9220_GIBSON_VILLAGE_SUITE_028
KIMLAND,_CA_03518",VBURTON@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,02-Sep-20,GLENN_PARK,M,23-Jul-19,ISLA_LOS_LAURELES,"72749_WILLIAM_CAPE
LISAHAVEN,_DC_55546",MCCOYMACKENZIE@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,23-Sep-20,SARAH_STEVENS,F,25-May-54,EL_TRIUNFO,"6714_LEAH_FIELD_APT._288
JUANVILLE,_TN_16722",XHAMILTON@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_ADMINISTRACIÓN_,30-Jan-21,ANTHONY_COOKE,M,19-Oct-43,CAMPO_SANTO_DOMINGO,"01490_GORDON_GATEWAY
WEST_JESSEPORT,_OR_04525",JENNIFER45@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_DE_IMAGEN_Y_SONIDO,16-Dec-20,SHIRLEY_JOHNS,F,06-Aug-59,AGUA_DE_LA_PIEDRA,"42312_CASEY_LANDING_APT._017
WEST_BRANDON,_SC_18893",UMORALES@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,MEDICINA,21-Nov-20,BRIANNA_FLETCHER,F,17-Apr-81,BAÑOS_PISMANTA,"780_GARCIA_RIDGE_SUITE_314
LORIBURGH,_WA_91236",RSTEVENS@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,03-Nov-20,SEAN_BEAN,M,02-Sep-81,INGENIERO_WILLIAMS,"129_CHARLES_TUNNEL
SOUTH_JAKE,_MD_19056",YOUNGMELISSA@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,20-Sep-20,TAMMY_CHANDLER_MD,F,15-Apr-95,ACUÑA_CUE,"8455_WARREN_PORT
LAKE_GREGORYCHESTER,_ME_25878",HOWARDTAYLOR@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,TÉCNICO_PARA_BIOTERIOS_,19-Oct-20,MRS._ROBIN_WHITE,F,24-Jun-20,SALDUNGARAY,"8884_TURNER_FOREST
NORTH_KAYLAMOUTH,_GA_14828",BMILLER@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,29-Jan-21,KARINA_MURPHY,F,10-Dec-65,AGUADA,"920_REYES_HILLS_APT._063
NEW_JUSTIN,_TX_27449",DARLENE81@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_DE_LA_COMPUTACIÓN,03-Sep-20,ALEXANDER_MELENDEZ,M,29-Dec-32,ESTACION_YERUA,"996_KRAMER_UNDERPASS
NORTH_BRIAN,_CA_82768",EDWARD58@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,25-Jan-21,KENNETH_BELL,M,30-Jul-87,BANFIELD,"PSC_7042,_BOX_2106
APO_AP_57625",JULIA48@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIAS_BIOLÓGICAS,01-Dec-20,JENNIFER_MORALES,F,22-Dec-86,CAÑADON_LEON,"12662_FORD_BRANCH
EAST_JANET,_VA_31302",BISHOPSTEVE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,DISEÑO_INDUSTRIAL,30-Sep-20,RYAN_BRYANT,M,25-Feb-77,EL_PORVENIR,"1678_HERNANDEZ_FORT
CHRISTYFURT,_AZ_68667",ROBERTBURKE@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_CIENCIA_POLÍTICA_,04-Oct-20,LISA_CALLAHAN,F,14-Sep-30,AGUSTIN_ROCA,"7023_PATRICK_LANDING_APT._491
LAKE_ROBERT,_NV_80875",CINDYMAY@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,13-Dec-20,JUSTIN_GRIFFIN,M,18-Jul-93,ALTO_DEL_SALADILLO,"748_DERRICK_RIDGE
AMANDABERG,_CO_97934",ANGELA46@HOTMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CONTADOR_PÚBLICO_,16-Sep-20,JUSTIN_JOHNSON,M,10-Oct-83,IRENEO_PORTELA,"86493_AMBER_SQUARE
LAMLAND,_FL_67355",KRISTINA83@GMAIL.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,CIENCIAS_VETERINARIAS,13-Dec-20,ANDREW_SMITH,M,25-Jan-40,28_DE_NOVIEMBRE,"3845_HOLLY_FIELDS_SUITE_668
PORT_OLIVIA,_WY_38004",OLSENLISA@YAHOO.COM
UNIVERSIDAD_NACIONAL_DE_VILLA_MARÍA,LICENCIATURA_EN_GESTIÓN_DE_AGROALIMENTOS,03-Sep-20,BRIAN_HARDIN,M,22-Apr-17,CAMPO_DE_LOS_ANDES,"USCGC_DELACRUZ
FPO_AE_08439",CHRISTOPHERERICKSON@GMAIL.COM
